Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
103.000000,0.040000,-94.660988,0.960000,0.960750,-1.797366,298.480194
104.000000,0.040000,-94.661980,0.960000,0.960280,-2.009743,291.970032
105.000000,0.040000,-94.580986,0.960000,0.960110,-2.009743,277.067017
106.000000,0.040000,-94.589989,0.960000,0.959910,-1.990863,263.110840
107.000000,0.040000,-94.588982,0.960000,0.959780,-1.990863,264.933044
108.000000,0.040000,-94.596985,0.960000,0.959600,-1.990863,255.344681
109.000000,0.040000,-94.523987,0.960000,0.959420,-1.990863,254.214890
110.000000,0.040000,-94.583984,0.960000,0.958350,-2.097668,235.390564
111.000000,0.040000,-94.595985,0.960000,0.957390,-2.122811,269.961121
112.000000,0.040000,-94.658981,0.960000,0.956870,-2.137751,270.391510
113.000000,0.040000,-94.670990,0.960000,0.956560,-2.363522,255.356247
114.000000,0.040000,-94.722992,0.960000,0.956130,-2.363522,240.696991
115.000000,0.040000,-94.689987,0.960000,0.955390,-2.425621,239.306473
116.000000,0.040000,-94.641983,0.960000,0.955270,-2.491980,235.383789
117.000000,0.040000,-94.636986,0.960000,0.955150,-2.491980,232.336105
118.000000,0.040000,-94.641983,0.960000,0.955000,-2.491980,238.412064
119.000000,0.050000,-92.597977,0.950000,0.954340,-2.536727,246.288986
120.000000,0.050000,-92.600975,0.950000,0.954250,-2.683321,246.711624
121.000000,0.050000,-92.593987,0.950000,0.954070,-2.786231,233.102890
122.000000,0.050000,-92.587982,0.950000,0.953950,-2.781528,237.028595
123.000000,0.050000,-92.651985,0.950000,0.953350,-2.805375,236.729721
124.000000,0.050000,-92.647987,0.950000,0.953170,-2.799745,248.782318
125.000000,0.050000,-92.705986,0.950000,0.952430,-3.179682,257.627563
126.000000,0.050000,-92.721985,0.950000,0.952010,-3.272880,242.421432
127.000000,0.050000,-92.705986,0.950000,0.951850,-3.247879,238.647781
128.000000,0.050000,-92.727989,0.950000,0.951650,-3.247879,245.937057
129.000000,0.050000,-92.720985,0.950000,0.951450,-3.247879,252.135513
130.000000,0.050000,-92.861992,0.950000,0.950000,-2.956998,222.639694
131.000000,0.050000,-92.837990,0.950000,0.949830,-2.960312,232.691483
132.000000,0.050000,-92.762985,0.950000,0.949720,-2.960312,239.027283
133.000000,0.050000,-92.738991,0.950000,0.949070,-2.970963,247.152405
134.000000,0.060000,-90.708000,0.940000,0.949000,-3.039645,242.791107
135.000000,0.060000,-90.784988,0.940000,0.947770,-2.961799,229.776840
136.000000,0.060000,-90.816994,0.940000,0.947150,-3.504233,229.245758
137.000000,0.050000,-92.845985,0.950000,0.947000,-3.504233,229.128891
138.000000,0.050000,-92.837990,0.950000,0.946830,-3.547636,226.445404
139.000000,0.050000,-92.809990,0.950000,0.946540,-3.569932,228.315918
140.000000,0.050000,-92.969994,0.950000,0.944670,-3.573664,212.946518
141.000000,0.050000,-92.890984,0.950000,0.944390,-3.573664,209.895844
142.000000,0.050000,-92.950989,0.950000,0.943330,-3.396490,197.931915
143.000000,0.050000,-92.951981,0.950000,0.943180,-3.396490,201.583527
144.000000,0.050000,-93.022980,0.950000,0.942490,-3.370088,230.210968
145.000000,0.050000,-93.074982,0.950000,0.941750,-3.431623,201.731033
146.000000,0.040000,-95.098984,0.960000,0.941590,-3.479261,190.663437
147.000000,0.040000,-95.034981,0.960000,0.941500,-3.479261,192.805740
148.000000,0.040000,-95.041985,0.960000,0.941340,-3.721956,191.123947
149.000000,0.040000,-95.152977,0.960000,0.939860,-3.865094,208.140091
150.000000,0.040000,-95.076981,0.960000,0.939650,-3.865094,210.922455
151.000000,0.040000,-95.061981,0.960000,0.939200,-3.625374,198.258438
152.000000,0.040000,-95.026985,0.960000,0.938990,-3.604158,195.923676
153.000000,0.040000,-95.055977,0.960000,0.938880,-3.913404,195.143204
154.000000,0.040000,-95.085976,0.960000,0.938680,-4.141633,195.233932
155.000000,0.040000,-95.065979,0.960000,0.938540,-4.460833,197.374924
156.000000,0.040000,-95.052979,0.960000,0.938430,-4.460833,198.357498
157.000000,0.040000,-95.066986,0.960000,0.937970,-4.366361,198.503799
158.000000,0.040000,-95.075989,0.960000,0.937840,-4.454947,197.771423
159.000000,0.040000,-95.035988,0.960000,0.937700,-4.432118,197.001236
160.000000,0.040000,-95.056992,0.960000,0.937540,-4.432118,194.886337
161.000000,0.040000,-95.073997,0.960000,0.936650,-3.941569,197.215240
162.000000,0.040000,-95.081993,0.960000,0.935410,-3.662121,190.750534
163.000000,0.040000,-95.083992,0.960000,0.935210,-3.662121,180.361313
164.000000,0.040000,-95.167999,0.960000,0.934610,-3.728164,171.764175
165.000000,0.040000,-95.114006,0.960000,0.934470,-3.593196,179.551147
166.000000,0.040000,-95.099998,0.960000,0.934270,-3.409901,182.692276
167.000000,0.040000,-95.152000,0.960000,0.933760,-3.147249,172.672806
168.000000,0.040000,-95.214005,0.960000,0.933030,-3.008058,165.614914
169.000000,0.040000,-95.207001,0.960000,0.932320,-3.173382,166.407883
170.000000,0.040000,-95.176003,0.960000,0.931260,-2.949512,177.160599
171.000000,0.040000,-95.091003,0.960000,0.931070,-2.827662,171.011795
172.000000,0.040000,-95.026009,0.960000,0.930900,-2.827662,161.813889
173.000000,0.040000,-95.069000,0.960000,0.929850,-2.879915,182.136963
174.000000,0.040000,-95.072014,0.960000,0.929340,-2.801150,172.363205
175.000000,0.040000,-95.197014,0.960000,0.927970,-3.109542,153.972290
176.000000,0.040000,-95.200012,0.960000,0.927630,-3.020005,159.750549
177.000000,0.040000,-95.133011,0.960000,0.927480,-2.785126,155.148743
178.000000,0.040000,-95.120003,0.960000,0.927370,-2.891548,163.281769
179.000000,0.040000,-95.116005,0.960000,0.927190,-3.005149,165.217377
180.000000,0.040000,-95.053001,0.960000,0.926730,-3.162269,161.347046
181.000000,0.040000,-95.017998,0.960000,0.926520,-3.836051,164.171417
182.000000,0.040000,-94.977997,0.960000,0.926340,-3.611766,160.662659
183.000000,0.030000,-96.986992,0.970000,0.926210,-3.652757,164.547348
184.000000,0.030000,-97.014992,0.970000,0.926010,-3.652757,160.375412
185.000000,0.030000,-96.990997,0.970000,0.925750,-3.110394,154.085281
186.000000,0.030000,-96.888992,0.970000,0.925390,-2.975729,152.354080
187.000000,0.030000,-96.863991,0.970000,0.925270,-2.952074,154.348099
188.000000,0.030000,-96.885994,0.970000,0.924960,-2.968921,145.744049
189.000000,0.020000,-98.923996,0.980000,0.924360,-3.090359,146.155960
190.000000,0.020000,-98.888992,0.980000,0.923930,-3.384430,149.480789
191.000000,0.020000,-98.861992,0.980000,0.923570,-3.491283,148.576599
192.000000,0.020000,-98.838997,0.980000,0.923480,-3.905657,155.362823
193.000000,0.020000,-98.746994,0.980000,0.923090,-4.294860,167.890808
194.000000,0.020000,-98.797989,0.980000,0.922550,-4.302687,166.943665
195.000000,0.020000,-98.774994,0.980000,0.922330,-4.481236,150.640549
196.000000,0.020000,-98.695999,0.980000,0.922120,-4.525057,155.457169
197.000000,0.020000,-98.704987,0.980000,0.921540,-4.429320,157.543961
198.000000,0.020000,-98.596985,0.980000,0.921390,-4.408493,161.594620
199.000000,0.020000,-98.602989,0.980000,0.920810,-4.418724,158.658951
200.000000,0.020000,-98.579987,0.980000,0.920280,-4.501310,159.464706
201.000000,0.020000,-98.591995,0.980000,0.920030,-4.910186,160.457993
202.000000,0.020000,-98.583992,0.980000,0.919910,-5.351387,163.523270
203.000000,0.020000,-98.586990,0.980000,0.919510,-5.197756,171.294601
204.000000,0.020000,-98.582985,0.980000,0.919330,-5.259931,161.006638
205.000000,0.020000,-98.567986,0.980000,0.919220,-5.259931,159.983200
206.000000,0.020000,-98.601990,0.980000,0.918130,-5.324289,139.357956
207.000000,0.020000,-98.587990,0.980000,0.917950,-5.303971,144.842865
208.000000,0.020000,-98.597992,0.980000,0.917780,-5.349821,148.280090
209.000000,0.020000,-98.617989,0.980000,0.917260,-5.402653,147.824844
210.000000,0.020000,-98.592987,0.980000,0.916450,-5.164053,140.418457
211.000000,0.020000,-98.635002,0.980000,0.914590,-5.097200,127.810135
212.000000,0.020000,-98.570000,0.980000,0.914380,-5.107249,132.781891
213.000000,0.020000,-98.650993,0.980000,0.913380,-4.409608,137.538528
214.000000,0.020000,-98.589989,0.980000,0.913270,-4.409608,130.560257
215.000000,0.030000,-96.572998,0.970000,0.912510,-4.049883,131.551453
216.000000,0.030000,-96.571999,0.970000,0.911930,-4.349879,140.572693
217.000000,0.030000,-96.587006,0.970000,0.911720,-4.438572,143.654007
218.000000,0.030000,-96.584007,0.970000,0.911570,-4.438572,133.273422
219.000000,0.020000,-98.589996,0.980000,0.911420,-4.487765,127.472527
220.000000,0.020000,-98.573997,0.980000,0.911290,-4.487765,123.089111
221.000000,0.020000,-98.550003,0.980000,0.911200,-4.695821,121.040169
222.000000,0.020000,-98.585999,0.980000,0.911050,-4.695821,111.066940
223.000000,0.020000,-98.550003,0.980000,0.910870,-4.850990,107.974243
224.000000,0.020000,-98.540993,0.980000,0.910780,-5.551528,103.552841
225.000000,0.020000,-98.474991,0.980000,0.910610,-5.551528,116.703033
226.000000,0.020000,-98.459991,0.980000,0.910160,-5.055762,140.294983
227.000000,0.020000,-98.476990,0.980000,0.908760,-4.647391,138.240524
228.000000,0.020000,-98.550995,0.980000,0.907020,-4.493168,136.684296
229.000000,0.020000,-98.550995,0.980000,0.906850,-4.493168,131.652527
230.000000,0.020000,-98.431000,0.980000,0.906240,-4.614670,134.306061
231.000000,0.020000,-98.446991,0.980000,0.905900,-4.475921,141.415375
232.000000,0.020000,-98.454987,0.980000,0.905690,-4.777575,143.365295
233.000000,0.030000,-96.536995,0.970000,0.903850,-4.098171,128.750793
234.000000,0.020000,-98.564987,0.980000,0.903400,-4.151133,114.863594
235.000000,0.020000,-98.494987,0.980000,0.903180,-4.151133,118.698875
236.000000,0.020000,-98.432991,0.980000,0.902240,-4.331675,126.965210
237.000000,0.020000,-98.432991,0.980000,0.902030,-5.239888,133.415848
238.000000,0.020000,-98.515999,0.980000,0.901220,-5.630093,127.502190
239.000000,0.020000,-98.505997,0.980000,0.900680,-5.150394,115.787422
240.000000,0.020000,-98.369987,0.980000,0.900510,-5.540478,117.667900
241.000000,0.020000,-98.407990,0.980000,0.900280,-6.360291,112.955093
242.000000,0.020000,-98.429993,0.980000,0.898480,-8.035357,124.733871
243.000000,0.020000,-98.422989,0.980000,0.898230,-8.259712,120.310493
244.000000,0.020000,-98.421989,0.980000,0.897050,-8.259203,100.612755
245.000000,0.030000,-96.368996,0.970000,0.896710,-8.115430,108.151184
246.000000,0.030000,-96.360001,0.970000,0.896310,-8.494270,106.100372
247.000000,0.030000,-96.352997,0.970000,0.896180,-8.645470,109.753960
248.000000,0.030000,-96.380997,0.970000,0.896060,-8.645470,106.019302
249.000000,0.030000,-96.255997,0.970000,0.895760,-9.688800,106.169441
250.000000,0.030000,-96.292999,0.970000,0.895290,-10.552609,110.043304
251.000000,0.030000,-96.287003,0.970000,0.895020,-11.569442,114.499916
252.000000,0.030000,-96.312004,0.970000,0.894610,-11.673906,116.124489
253.000000,0.030000,-96.330994,0.970000,0.894240,-12.263240,127.314835
254.000000,0.030000,-96.316994,0.970000,0.893840,-12.361729,131.695602
255.000000,0.030000,-96.371994,0.970000,0.893050,-13.126987,113.290512
256.000000,0.030000,-96.368996,0.970000,0.892880,-12.904469,107.115074
257.000000,0.040000,-94.338997,0.960000,0.891850,-11.795286,102.758820
258.000000,0.040000,-94.366989,0.960000,0.891460,-12.048366,105.906929
259.000000,0.040000,-94.417992,0.960000,0.891080,-11.790252,101.628227
260.000000,0.040000,-94.418991,0.960000,0.890900,-11.538815,103.137383
261.000000,0.040000,-94.420998,0.960000,0.890420,-10.223668,114.130150
262.000000,0.040000,-94.354988,0.960000,0.889990,-10.226699,113.084755
263.000000,0.040000,-94.354988,0.960000,0.889850,-10.343747,110.454956
264.000000,0.040000,-94.322990,0.960000,0.889170,-10.642416,101.539871
265.000000,0.040000,-94.326996,0.960000,0.889010,-10.958366,99.821899
266.000000,0.040000,-94.354988,0.960000,0.888520,-10.718041,94.947433
267.000000,0.040000,-94.334991,0.960000,0.887150,-11.273439,111.103127
268.000000,0.040000,-94.295998,0.960000,0.886570,-8.801713,98.053131
269.000000,0.040000,-94.330002,0.960000,0.885630,-7.666569,110.065277
270.000000,0.040000,-94.310997,0.960000,0.885220,-6.614046,102.163460
271.000000,0.040000,-94.322990,0.960000,0.884400,-7.417735,111.043282
272.000000,0.040000,-94.333992,0.960000,0.884220,-7.552674,108.878204
273.000000,0.040000,-94.277985,0.960000,0.884110,-7.552674,108.440376
274.000000,0.040000,-94.340988,0.960000,0.883030,-7.273002,128.196060
275.000000,0.040000,-94.286995,0.960000,0.881450,-5.254461,108.807610
276.000000,0.040000,-94.360985,0.960000,0.880830,-4.526571,115.109543
277.000000,0.040000,-94.443993,0.960000,0.879890,-4.264760,94.589722
278.000000,0.040000,-94.429993,0.960000,0.879670,-4.345520,90.370422
279.000000,0.040000,-94.445999,0.960000,0.879470,-5.930145,91.313156
280.000000,0.040000,-94.495995,0.960000,0.878940,-6.233373,106.695290
281.000000,0.040000,-94.540993,0.960000,0.878520,-7.503758,111.649780
282.000000,0.040000,-94.545998,0.960000,0.878360,-8.011580,115.434799
283.000000,0.040000,-94.570000,0.960000,0.878110,-7.163713,113.428596
284.000000,0.040000,-94.692001,0.960000,0.875050,-6.112960,111.646706
285.000000,0.040000,-94.733002,0.960000,0.874690,-7.106286,105.279495
286.000000,0.040000,-94.733994,0.960000,0.874580,-7.754214,97.999992
287.000000,0.040000,-94.779999,0.960000,0.873960,-9.250347,91.320816
288.000000,0.040000,-94.760002,0.960000,0.873780,-9.339594,91.643936
289.000000,0.040000,-94.751999,0.960000,0.873160,-8.921416,103.363426
290.000000,0.040000,-94.745010,0.960000,0.872900,-8.732380,105.677620
291.000000,0.040000,-94.748009,0.960000,0.872330,-7.998686,92.025246
292.000000,0.040000,-94.806007,0.960000,0.871710,-7.952726,95.361519
293.000000,0.040000,-94.817001,0.960000,0.871490,-6.824896,94.218193
294.000000,0.040000,-94.759003,0.960000,0.870940,-4.345783,89.402359
295.000000,0.040000,-94.799004,0.960000,0.870580,-4.289469,90.009850
296.000000,0.040000,-94.837006,0.960000,0.870330,-5.161432,92.288368
297.000000,0.040000,-94.818008,0.960000,0.870190,-5.519372,98.936470
298.000000,0.040000,-94.860008,0.960000,0.869710,-5.682034,113.303864
299.000000,0.040000,-94.842003,0.960000,0.868890,-5.547351,107.496002
300.000000,0.040000,-94.814003,0.960000,0.868380,-6.252157,103.651199
301.000000,0.040000,-94.792999,0.960000,0.867680,-6.681465,113.667046
302.000000,0.040000,-94.867004,0.960000,0.867190,-6.312326,119.969360
303.000000,0.040000,-94.889999,0.960000,0.866840,-6.272445,107.728592
304.000000,0.040000,-94.960999,0.960000,0.866050,-6.115135,92.431168
305.000000,0.040000,-95.035995,0.960000,0.864650,-6.063304,89.846344
306.000000,0.040000,-95.012001,0.960000,0.864430,-6.787706,93.716301
307.000000,0.040000,-95.024002,0.960000,0.864280,-7.813742,96.371353
308.000000,0.040000,-95.014999,0.960000,0.863840,-9.543900,105.433899
309.000000,0.040000,-94.138000,0.960000,0.860500,-7.963752,94.689087
310.000000,0.040000,-94.095993,0.960000,0.859570,-7.960925,94.382256
311.000000,0.040000,-94.062996,0.960000,0.859450,-8.080717,97.376228
312.000000,0.040000,-94.145996,0.960000,0.858150,-4.878109,93.743645
313.000000,0.040000,-94.105995,0.960000,0.857200,-2.107983,98.013626
314.000000,0.040000,-94.167999,0.960000,0.855820,-0.683100,93.050751
315.000000,0.030000,-96.137001,0.970000,0.855590,-1.533095,96.375992
316.000000,0.030000,-96.134987,0.970000,0.855110,-1.341852,97.987083
317.000000,0.030000,-96.125999,0.970000,0.854930,-1.428481,94.506271
318.000000,0.030000,-96.139992,0.970000,0.854710,-1.465813,98.251419
319.000000,0.030000,-96.152000,0.970000,0.854500,-1.533610,95.632835
320.000000,0.030000,-96.147995,0.970000,0.854390,-1.975862,92.995003
321.000000,0.030000,-96.167999,0.970000,0.854170,-1.972036,91.968491
322.000000,0.030000,-96.196999,0.970000,0.852600,-2.172818,96.750832
323.000000,0.030000,-96.196999,0.970000,0.852420,-2.190336,99.241486
324.000000,0.030000,-96.225998,0.970000,0.852230,-2.761731,98.734535
325.000000,0.030000,-96.256989,0.970000,0.851380,-2.802795,89.116783
326.000000,0.030000,-96.234993,0.970000,0.850830,-3.183299,91.976143
327.000000,0.030000,-96.205994,0.970000,0.850430,-3.215452,91.930786
328.000000,0.030000,-96.108994,0.970000,0.850300,-3.571477,98.161423
329.000000,0.030000,-96.201004,0.970000,0.848680,-7.760478,86.347427
330.000000,0.030000,-96.252998,0.970000,0.847900,-9.658170,96.874786
331.000000,0.030000,-96.255997,0.970000,0.847800,-10.381474,96.012794
332.000000,0.030000,-96.272995,0.970000,0.847550,-11.155574,100.659935
333.000000,0.020000,-98.296989,0.980000,0.846970,-13.303780,90.382790
334.000000,0.020000,-98.272003,0.980000,0.846690,-13.264781,90.499863
335.000000,0.020000,-98.259003,0.980000,0.846580,-13.398397,90.763901
336.000000,0.020000,-98.276009,0.980000,0.845660,-14.029670,87.677956
337.000000,0.030000,-96.240997,0.970000,0.845220,-11.745420,92.027374
338.000000,0.030000,-96.147995,0.970000,0.844920,-12.809046,94.918854
339.000000,0.030000,-96.162994,0.970000,0.844410,-15.168000,96.273880
340.000000,0.030000,-96.258995,0.970000,0.842680,-13.320214,92.279358
341.000000,0.030000,-96.257996,0.970000,0.842500,-13.073844,88.625465
342.000000,0.030000,-96.120003,0.970000,0.842380,-12.586785,79.893936
343.000000,0.030000,-96.212006,0.970000,0.840500,-6.578440,92.458031
344.000000,0.030000,-96.157997,0.970000,0.840190,-7.032592,95.138519
345.000000,0.020000,-98.175003,0.980000,0.839690,-7.288323,103.240845
346.000000,0.020000,-98.275002,0.980000,0.837560,-6.938838,88.583984
347.000000,0.020000,-98.279999,0.980000,0.836820,-8.519886,95.536446
348.000000,0.030000,-96.254005,0.970000,0.836320,-4.997602,99.854492
349.000000,0.030000,-96.256004,0.970000,0.835890,-4.880190,96.594818
350.000000,0.030000,-96.219002,0.970000,0.835560,-6.495176,104.246460
351.000000,0.030000,-96.261009,0.970000,0.835260,-6.708038,100.068947
352.000000,0.030000,-96.236008,0.970000,0.835080,-6.680498,100.749855
353.000000,0.030000,-96.306999,0.970000,0.831880,-8.442266,92.762321
354.000000,0.030000,-96.315010,0.970000,0.831770,-8.238811,98.707809
355.000000,0.030000,-96.239014,0.970000,0.831330,-6.225911,93.765221
356.000000,0.030000,-96.239014,0.970000,0.830890,-5.225216,95.887779
357.000000,0.020000,-98.333008,0.980000,0.829090,-6.653950,95.803925
358.000000,0.020000,-98.296005,0.980000,0.828930,-6.647318,90.528442
359.000000,0.020000,-98.277008,0.980000,0.828570,-7.104354,90.098755
360.000000,0.020000,-98.274002,0.980000,0.828270,-5.822124,86.460167
361.000000,0.020000,-98.320000,0.980000,0.827110,-1.957179,87.497482
362.000000,0.020000,-97.467003,0.980000,0.823770,-3.394482,76.617531
363.000000,0.020000,-97.507996,0.980000,0.823350,-3.826516,71.924446
364.000000,0.020000,-97.582001,0.980000,0.821790,-2.911900,79.314117
365.000000,0.020000,-97.617996,0.980000,0.821570,-2.990162,80.855957
366.000000,0.020000,-97.627998,0.980000,0.820940,-2.441452,87.085312
367.000000,0.020000,-97.598000,0.980000,0.820680,-3.134874,82.820435
368.000000,0.020000,-97.610001,0.980000,0.820100,-4.678029,70.755684
369.000000,0.020000,-97.620003,0.980000,0.819770,-4.871210,72.412354
370.000000,0.020000,-97.629997,0.980000,0.818950,-5.940409,78.829552
371.000000,0.020000,-97.629005,0.980000,0.818780,-6.319167,79.673973
372.000000,0.020000,-97.590996,0.980000,0.818640,-6.896196,81.840218
373.000000,0.020000,-97.587006,0.980000,0.818370,-6.965998,82.395981
374.000000,0.020000,-97.527000,0.980000,0.817800,-7.290829,87.560844
375.000000,0.020000,-97.570000,0.980000,0.816170,-8.098118,88.148346
376.000000,0.020000,-97.495995,0.980000,0.815920,-8.051829,90.926392
