Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
4398.000000,0.910000,86.149002,0.090000,0.020000,57.191216,61.868771
4399.000000,0.910000,86.125999,0.090000,0.020000,69.024612,72.778252
4400.000000,0.900000,84.123001,0.100000,0.020000,73.099792,78.041336
4401.000000,0.900000,84.110992,0.100000,0.020000,71.811600,78.870125
4402.000000,0.900000,84.156990,0.100000,0.020000,58.118031,76.431526
4403.000000,0.900000,84.215996,0.100000,0.020000,72.645195,68.127121
4404.000000,0.900000,84.288994,0.100000,0.020000,54.391544,56.755093
4405.000000,0.900000,84.338997,0.100000,0.020000,69.729973,73.096252
4406.000000,0.890000,82.312996,0.110000,0.020000,68.571259,77.723206
4407.000000,0.890000,83.089996,0.110000,0.020000,32.796913,71.037674
4408.000000,0.890000,83.117004,0.110000,0.020000,58.844620,78.639999
4409.000000,0.890000,83.168007,0.110000,0.020000,57.595184,92.829277
4410.000000,0.890000,83.174004,0.110000,0.020000,65.650230,75.823189
4411.000000,0.890000,83.238007,0.110000,0.020000,63.420483,80.782616
4412.000000,0.880000,81.185989,0.120000,0.020000,58.745892,81.504791
4413.000000,0.880000,81.151985,0.120000,0.020000,64.047066,91.076813
4414.000000,0.880000,81.124992,0.120000,0.020000,68.562340,84.875313
4415.000000,0.880000,81.156990,0.120000,0.020000,63.783897,67.822571
4416.000000,0.880000,81.159996,0.120000,0.020000,68.490997,76.875275
4417.000000,0.880000,81.139992,0.120000,0.020000,68.021255,75.366936
4418.000000,0.880000,81.149994,0.120000,0.020000,71.910767,83.207092
4419.000000,0.890000,83.126999,0.110000,0.020000,80.515427,71.517960
4420.000000,0.890000,83.105995,0.110000,0.020000,54.975883,69.087463
4421.000000,0.890000,83.067001,0.110000,0.020000,68.945290,66.325233
4422.000000,0.890000,83.080002,0.110000,0.020000,56.889492,72.942879
4423.000000,0.890000,83.160004,0.110000,0.020000,58.096764,77.591995
4424.000000,0.890000,83.237000,0.110000,0.020000,63.772171,85.948044
4425.000000,0.890000,83.279999,0.110000,0.020000,75.394424,77.801224
4426.000000,0.890000,83.300995,0.110000,0.020000,66.264717,73.100998
4427.000000,0.890000,83.322998,0.110000,0.020000,64.663773,76.999245
4428.000000,0.900000,84.425995,0.100000,0.020000,76.988441,81.738731
4429.000000,0.900000,84.439987,0.100000,0.020000,58.259315,70.831635
4430.000000,0.910000,86.481003,0.090000,0.020000,76.367500,61.780319
4431.000000,0.910000,86.456009,0.090000,0.020000,57.496876,57.718201
4432.000000,0.910000,86.477005,0.090000,0.020000,74.062843,68.539658
4433.000000,0.910000,86.446007,0.090000,0.020000,74.647476,65.503860
4434.000000,0.910000,86.374001,0.090000,0.020000,76.037621,69.682472
4435.000000,0.910000,86.320999,0.090000,0.020000,75.866608,64.811760
4436.000000,0.910000,86.345993,0.090000,0.020000,62.307983,86.526459
4437.000000,0.910000,86.220001,0.090000,0.020000,53.140434,97.487450
4438.000000,0.910000,86.254005,0.090000,0.020000,66.803009,78.356087
4439.000000,0.910000,86.346008,0.090000,0.020000,60.031834,86.331963
4440.000000,0.900000,84.224991,0.100000,0.020000,45.583836,62.520248
4441.000000,0.900000,84.230995,0.100000,0.020000,61.345230,80.617111
4442.000000,0.900000,84.292992,0.100000,0.020000,60.416626,66.048355
4443.000000,0.910000,86.400002,0.090000,0.020000,61.568184,68.566444
4444.000000,0.910000,86.462997,0.090000,0.020000,76.273926,63.226070
4445.000000,0.900000,84.330994,0.100000,0.020000,48.603874,72.725410
4446.000000,0.900000,84.272987,0.100000,0.020000,63.468147,74.811638
4447.000000,0.900000,84.313995,0.100000,0.020000,75.187820,73.183952
4448.000000,0.900000,84.284988,0.100000,0.020000,46.751568,84.086555
4449.000000,0.900000,84.289993,0.100000,0.020000,57.620899,86.703514
4450.000000,0.900000,84.325996,0.100000,0.020000,74.176453,71.308998
4451.000000,0.910000,86.366005,0.090000,0.020000,76.270103,68.864532
4452.000000,0.910000,86.364998,0.090000,0.020000,75.463684,64.294487
4453.000000,0.900000,84.388992,0.100000,0.020000,79.316757,64.309669
4454.000000,0.890000,82.372986,0.110000,0.020000,43.235069,105.194115
4455.000000,0.900000,83.437988,0.100000,0.020000,70.374229,75.551712
4456.000000,0.900000,83.484993,0.100000,0.020000,79.900864,80.328285
4457.000000,0.900000,83.504990,0.100000,0.020000,66.676712,81.832649
4458.000000,0.900000,83.467987,0.100000,0.020000,76.713753,87.435165
4459.000000,0.900000,83.442986,0.100000,0.020000,80.734344,81.199036
4460.000000,0.900000,83.512985,0.100000,0.020000,81.843208,82.874916
4461.000000,0.900000,83.481979,0.100000,0.020000,57.415833,75.286339
4462.000000,0.900000,83.486984,0.100000,0.020000,72.795441,79.286293
4463.000000,0.890000,82.510979,0.110000,0.020000,34.327316,68.937080
4464.000000,0.890000,82.524979,0.110000,0.020000,57.009121,88.082420
4465.000000,0.890000,82.572975,0.110000,0.020000,77.105598,95.477264
4466.000000,0.890000,82.536972,0.110000,0.020000,76.927834,83.706184
4467.000000,0.890000,82.576973,0.110000,0.020000,65.503105,89.823380
4468.000000,0.890000,82.602982,0.110000,0.020000,78.515579,93.497101
4469.000000,0.890000,82.619980,0.110000,0.020000,80.016663,93.952438
4470.000000,0.890000,82.623985,0.110000,0.020000,77.578003,86.237419
4471.000000,0.890000,82.675987,0.110000,0.020000,59.214352,55.780373
4472.000000,0.890000,82.576981,0.110000,0.020000,56.017849,72.033302
4473.000000,0.890000,82.562988,0.110000,0.020000,70.696594,76.117661
4474.000000,0.890000,82.523987,0.110000,0.020000,71.602859,71.028519
4475.000000,0.890000,82.565987,0.110000,0.020000,58.809189,75.572418
4476.000000,0.890000,82.452988,0.110000,0.020000,64.034172,106.224586
4477.000000,0.890000,82.449982,0.110000,0.020000,65.093849,93.256439
4478.000000,0.880000,80.469986,0.120000,0.020000,62.051552,72.963737
4479.000000,0.880000,80.449982,0.120000,0.020000,56.249798,63.277306
4480.000000,0.880000,80.431984,0.120000,0.020000,70.692833,68.168549
4481.000000,0.870000,78.345985,0.130000,0.020000,31.781487,100.270073
4482.000000,0.880000,80.354988,0.120000,0.020000,45.699364,91.376213
4483.000000,0.880000,80.343987,0.120000,0.020000,55.065647,81.603394
4484.000000,0.880000,80.391983,0.120000,0.020000,64.497459,74.591988
4485.000000,0.880000,80.390984,0.120000,0.020000,70.270554,84.090797
4486.000000,0.880000,80.427986,0.120000,0.020000,73.528336,80.474983
4487.000000,0.870000,78.442986,0.130000,0.020000,59.045593,78.725914
4488.000000,0.870000,78.430984,0.130000,0.020000,62.886826,82.884811
4489.000000,0.880000,80.443993,0.120000,0.020000,74.703423,83.312569
4490.000000,0.880000,80.416985,0.120000,0.020000,77.140793,79.286636
4491.000000,0.880000,80.431984,0.120000,0.020000,68.753456,74.833366
