Episodes,Success,Mean Reward,Mean Collision,Epsilon,Mean Value,Mean Loss
2667.000000,0.820000,69.190010,0.180000,0.020000,60.281414,109.084068
2668.000000,0.810000,67.147011,0.190000,0.020000,55.951603,113.528183
2669.000000,0.810000,67.100006,0.190000,0.020000,57.422058,103.105072
2670.000000,0.810000,67.058006,0.190000,0.020000,66.464867,121.646980
2671.000000,0.800000,65.897003,0.200000,0.020000,33.721409,102.191002
2672.000000,0.810000,67.942009,0.190000,0.020000,67.799232,94.916954
2673.000000,0.810000,67.926003,0.190000,0.020000,76.248772,96.808311
2674.000000,0.810000,67.930008,0.190000,0.020000,81.307594,108.422882
2675.000000,0.810000,67.868011,0.190000,0.020000,81.883728,106.941635
2676.000000,0.810000,67.904007,0.190000,0.020000,52.170967,137.273590
2677.000000,0.800000,65.903008,0.200000,0.020000,55.756844,146.970169
2678.000000,0.800000,65.907005,0.200000,0.020000,62.172482,113.296440
2679.000000,0.800000,65.942009,0.200000,0.020000,71.630577,95.425674
2680.000000,0.800000,65.991005,0.200000,0.020000,56.548901,97.778252
2681.000000,0.800000,65.940002,0.200000,0.020000,58.179237,98.474709
2682.000000,0.810000,67.097008,0.190000,0.020000,71.012520,121.757195
2683.000000,0.800000,65.113007,0.200000,0.020000,48.464458,94.924103
2684.000000,0.800000,65.120003,0.200000,0.020000,51.755592,92.950012
2685.000000,0.800000,65.053001,0.200000,0.020000,59.290958,89.780663
2686.000000,0.810000,67.003006,0.190000,0.020000,72.744141,105.171005
2687.000000,0.810000,66.994003,0.190000,0.020000,63.770672,120.425728
2688.000000,0.810000,66.993004,0.190000,0.020000,70.471443,132.064316
2689.000000,0.810000,67.025002,0.190000,0.020000,67.359367,130.167862
2690.000000,0.810000,67.038010,0.190000,0.020000,67.150551,122.983612
2691.000000,0.810000,67.068008,0.190000,0.020000,59.094067,138.381378
2692.000000,0.810000,67.059006,0.190000,0.020000,65.392281,130.581802
2693.000000,0.810000,67.077003,0.190000,0.020000,76.969444,132.700485
2694.000000,0.820000,69.102005,0.180000,0.020000,75.899170,139.539993
2695.000000,0.820000,69.108002,0.180000,0.020000,79.265144,144.943298
2696.000000,0.820000,69.070999,0.180000,0.020000,78.292458,147.924255
2697.000000,0.820000,69.070000,0.180000,0.020000,43.313156,129.565979
2698.000000,0.820000,69.066994,0.180000,0.020000,59.051636,127.687477
2699.000000,0.820000,69.042999,0.180000,0.020000,74.462723,131.661713
2700.000000,0.820000,69.070000,0.180000,0.020000,69.036110,142.271423
2701.000000,0.810000,67.027000,0.190000,0.020000,54.838108,154.007782
2702.000000,0.810000,66.953003,0.190000,0.020000,56.654575,121.078964
2703.000000,0.810000,66.873001,0.190000,0.020000,63.922619,142.542572
2704.000000,0.820000,68.856003,0.180000,0.020000,67.207642,145.090012
2705.000000,0.820000,68.820999,0.180000,0.020000,77.480400,128.738770
2706.000000,0.820000,68.851997,0.180000,0.020000,64.526764,122.660797
2707.000000,0.820000,68.889000,0.180000,0.020000,53.750877,148.730530
2708.000000,0.810000,66.859001,0.190000,0.020000,45.310112,144.896912
2709.000000,0.810000,66.928001,0.190000,0.020000,49.042709,126.366287
2710.000000,0.810000,66.996002,0.190000,0.020000,62.830772,112.511948
2711.000000,0.810000,67.038002,0.190000,0.020000,69.016975,133.888062
2712.000000,0.800000,64.976006,0.200000,0.020000,32.692406,127.211517
2713.000000,0.800000,64.962006,0.200000,0.020000,43.040123,134.043747
2714.000000,0.800000,64.968010,0.200000,0.020000,64.281921,147.159073
2715.000000,0.800000,64.982002,0.200000,0.020000,70.317589,130.037018
2716.000000,0.800000,65.006004,0.200000,0.020000,66.326309,142.939087
2717.000000,0.790000,63.009003,0.210000,0.020000,35.548424,134.523483
2718.000000,0.790000,62.985001,0.210000,0.020000,58.810211,126.360130
2719.000000,0.790000,62.936001,0.210000,0.020000,72.317001,130.315094
2720.000000,0.790000,62.854004,0.210000,0.020000,52.474819,114.592697
2721.000000,0.790000,62.857002,0.210000,0.020000,54.389244,138.148636
2722.000000,0.790000,62.858002,0.210000,0.020000,70.283195,132.324066
2723.000000,0.780000,60.798004,0.220000,0.020000,49.393013,124.680870
2724.000000,0.790000,62.849003,0.210000,0.020000,52.851879,137.133911
2725.000000,0.780000,60.836002,0.220000,0.020000,51.873863,141.765579
2726.000000,0.780000,60.875000,0.220000,0.020000,39.455967,128.223663
2727.000000,0.780000,60.855000,0.220000,0.020000,57.955509,115.443535
2728.000000,0.790000,62.868004,0.210000,0.020000,50.685249,148.973877
2729.000000,0.790000,62.927002,0.210000,0.020000,67.842049,150.589813
2730.000000,0.790000,62.931000,0.210000,0.020000,74.982338,134.040253
2731.000000,0.790000,62.922001,0.210000,0.020000,76.314888,130.703079
2732.000000,0.790000,62.872997,0.210000,0.020000,59.692467,125.158630
2733.000000,0.790000,62.896000,0.210000,0.020000,71.598732,125.398529
2734.000000,0.790000,62.898998,0.210000,0.020000,72.578979,120.348396
2735.000000,0.790000,62.846001,0.210000,0.020000,48.449409,125.457161
2736.000000,0.800000,64.849998,0.200000,0.020000,63.975643,109.536346
2737.000000,0.790000,62.842003,0.210000,0.020000,70.771545,113.478951
2738.000000,0.790000,62.858997,0.210000,0.020000,73.914520,110.308197
2739.000000,0.790000,62.839001,0.210000,0.020000,65.001160,129.697174
2740.000000,0.800000,64.808006,0.200000,0.020000,62.232777,137.685135
2741.000000,0.800000,64.819000,0.200000,0.020000,76.940399,131.905014
